id,timestamp
479,58
480,59
481,58
482,59
483,58
484,37
486,74
487,38
488,27
489,28
490,73
491,28
492,74
494,42
495,59
496,59
497,38
498,59
499,59
500,59
501,27
502,28
504,27
505,28
508,26
509,19
510,29
511,32
512,6
513,7
514,58
515,169
516,59
517,73
519,59
520,73
521,58
524,41
525,41
526,32
527,60
528,58
529,59
530,28
533,58
534,74
535,58
536,75
537,58
539,28
540,32
542,43
543,58
544,41
545,59
546,40
548,59
549,75
551,43
552,28
553,40
554,51
556,59
557,26
558,26
559,7
561,9
562,21
564,26
565,26
566,26
567,25
568,10
573,58
576,8
577,26
578,26
579,75
580,30
581,25
583,25
584,31
586,441
587,788
589,93
590,76
591,27
593,75
596,43
599,59
602,58
604,27
605,28
606,28
607,28
608,7
610,59
611,25
614,26
615,59
616,60
619,16
620,34
621,34
623,58
624,34
626,41
627,42
629,29
630,27
632,75
633,11
634,9
636,45
637,25
638,76
639,75
640,58
641,28
643,28
644,44
646,59
647,25
650,26
652,26
654,7
655,53
656,40
657,25
658,59
660,26
661,42
664,43
665,26
666,59
668,76
669,58
671,59
672,59
673,27
675,58
676,59
677,28
678,60
679,61
680,37
681,58
682,26
683,59
684,59
685,58
686,27
690,28
692,59
694,26
696,38
697,29
698,18
700,29
702,65
703,58
705,58
708,58
711,41
713,42
716,73
718,59
721,59
722,59
723,26
724,21
726,58
727,60
728,70
729,59
730,26
732,26
733,7
735,12
736,25
737,26
739,76
742,8159
743,26
744,26
745,21
746,26
747,26
749,60
750,29
751,25
752,29
754,25
755,42
756,42
758,58
759,62
762,35
763,42
764,42
766,26
768,25
770,26
772,26
773,26
774,26
775,77
778,26
779,6
780,28
781,59
782,59
783,76
784,59
785,59
786,26
787,26
789,25
791,26
793,16
795,58
798,59
802,58
804,59
805,59
806,75
812,75
813,41
814,25
816,42
819,28
821,39
822,58
823,58
824,38
825,75
826,25
828,42
829,60
831,75
832,60
834,76
836,32
838,28
839,76
840,59
842,58
843,59
844,60
846,26
850,67
851,78
853,78
859,71
860,59
861,68
862,58
863,66
864,75
865,27
866,70
867,21
868,29
869,25
871,59
872,75
874,58
876,28
877,29
878,28
879,75
880,41
881,41
882,43
884,25
885,8
886,67
887,82
888,30
890,26
891,59
892,26
901,28
904,77
907,58
908,74
911,80
913,38
916,26
917,25
918,75
922,58
925,59
927,76
928,10
930,28
932,59
933,58
936,29
937,25
940,12
941,59
942,75
944,43
945,79
946,41
948,58
949,63
951,33
952,29
953,31
957,8
958,8
959,26
960,25
961,25
965,26
966,26
969,81
970,25
972,25
973,27
974,25
975,30
976,25
977,25
978,26
979,35
980,75
981,41
982,46
983,25
984,86
987,32
989,42
991,42
992,42
996,59
998,2818
999,29
1001,26
1004,7
1009,6
1011,26
1012,30
1013,22
1014,57
1015,12
1017,50
1019,27
1020,28
1023,28
1024,81
1025,25
1026,7
1027,24
1028,1042
1030,13
1033,1266
1034,21
1037,486
1038,39
1039,16
1040,64
1041,71
1044,13
1045,60
1047,26
1048,58
1052,24
1054,59
1055,59
1056,65
1059,10
1060,11
1062,7
1063,27
1064,27
1065,67
1066,15
1069,59
1071,810
1072,14
1073,7
1074,58
1077,58
1078,6
1079,69
1080,10
1081,75
1083,58
1085,48
1087,58
1091,26
1092,66
1093,75
1094,58
1095,58
1096,58
1097,59
1098,5115
1104,43
1105,42
1107,42
1109,42
1111,28
1112,59
1114,58
1115,11
1118,29
1119,28
1122,59
1129,73
1131,75
1133,59
1134,75
1135,30
1136,75
1137,80
1138,59
1139,64
1141,77
1142,26
1143,26
1145,25
1146,26
1147,25
1150,58
1152,75
1153,58
1155,62
1158,64
1159,39
1161,26
1163,37
1165,25
